Customer_Name,Account,Inventory_Barcode,Barcode,Location,Bin_Location,Item,Manufacturer,Product_Description,Pkg,On_Hand,On_Hand2,On_Order,Min,Max,Price,Total,Customer_Account,Web_Image,VendorCost,Check,QTY,Updated_Time,Customer_Inventory_ID,UserID
RFP Gatineau,39000,GA1973,321464 CBL-50U,VMI5 Mechanical Repair,MS-B3-2G,321464 CBL,GENERIC VENDOR,3/8-16X2 SSS CP PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1976,321475 CBL-50U,VMI5 Mechanical Repair,MS-B3-3B,321475 CBL,GENERIC VENDOR,3/8-16X3/4 SSS CP PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1977,321226 CBL-50U,VMI5 Mechanical Repair,MS-B3-3C,321226 CBL,GENERIC VENDOR,1/2-13X1 SSS CP PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1978,321239 CBL-50U,VMI5 Mechanical Repair,MS-B3-3D,321239 CBL,GENERIC VENDOR,1/2-13X1-1/4 SSS CP PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1979,321233 CBL-50U,VMI5 Mechanical Repair,MS-B3-3E,321233 CBL,GENERIC VENDOR,1/2-13X1-1/2 SSS CP PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1983,321454 CBL-50U,VMI5 Mechanical Repair,MS-B3-4A,321454 CBL,GENERIC VENDOR,3/8-16X1/2 SSS CP PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1998,321454 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B3-5H,321454 CBL,GENERIC VENDOR,3/8-16X1/2 SSS CP PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2005,328341 CBL-50U,VMI5 Mechanical Repair,MS-B3-7A,328341 CBL,GENERIC VENDOR,3/8-16X2-1/2 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2009,328147 CBL-50U,VMI5 Mechanical Repair,MS-B3-7E,328147 CBL,GENERIC VENDOR,1/2-13X3/4 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2010,328095 CBL-50U,VMI5 Mechanical Repair,MS-B3-7F,328095 CBL,GENERIC VENDOR,1/2-13X1 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2039,507384 CBL-50U,VMI5 Mechanical Repair,MS-B4-1E,507384 CBL,GENERIC VENDOR,1/4-20X1-1/2 SHCS PT PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2080,328331 CBL-50U,VMI5 Mechanical Repair,MS-B4-7A,328331 CBL,GENERIC VENDOR,3/8-16X1/2 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2081,328357 CBL-50U,VMI5 Mechanical Repair,MS-B4-7B,328357 CBL,GENERIC VENDOR,3/8-16X3/4 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2082,328308 CBL-50U,VMI5 Mechanical Repair,MS-B4-7C,328308 CBL,GENERIC VENDOR,3/8-16X1 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2083,328320 CBL-50U,VMI5 Mechanical Repair,MS-B4-7D,328320 CBL,GENERIC VENDOR,3/8-16X1-1/4 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2084,328314 CBL-50U,VMI5 Mechanical Repair,MS-B4-7E,328314 CBL,GENERIC VENDOR,3/8-16X1-1/2 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2085,328335 CBL-50U,VMI5 Mechanical Repair,MS-B4-7F,328335 CBL,GENERIC VENDOR,3/8-16X2 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2086,328107 CBL-50U,VMI5 Mechanical Repair,MS-B4-8A,328107 CBL,GENERIC VENDOR,1/2-13X1-1/4 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2087,328101 CBL-50U,VMI5 Mechanical Repair,MS-B4-8B,328101 CBL,GENERIC VENDOR,1/2-13X1-1/2 SSS CP SQ HD PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2115,702160 CBL-50U,VMI5 Mechanical Repair,MS-B5-5C,702160 CBL,GENERIC VENDOR,9/16 LOCK WASHER ZC STL MEDIUM SPLIT,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2174,247878 CBL-50U,VMI5 Mechanical Repair,MS-B7-3C,247878 CBL,GENERIC VENDOR,7/16-14X2-1/2 HHCS PT G5 ZC UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2194,249102 CBL-50U,VMI5 Mechanical Repair,MS-B7-8D,249102 CBL,GENERIC VENDOR,1/4-20X2-1/4 HHCS PT G2 PLN UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2204,245299 CBL-50U,VMI5 Mechanical Repair,MS-B8-2D,245299 CBL,GENERIC VENDOR,3/8-16X4 HHCS PT G5 ZC UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2205,247941 CBL-50U,VMI5 Mechanical Repair,MS-B8-3A,247941 CBL,GENERIC VENDOR,7/16-14X3-1/2 HHCS PT G5 ZC UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2253,702154 CBL-50U,VMI5 Mechanical Repair,MS-B9-6C,702154 CBL,GENERIC VENDOR,3/4 LOCK WASHER ZC STL;MEDIUM SPLIT,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2262,702139 CBL-50U,VMI5 Mechanical Repair,MS-B9-8D,702139 CBL,GENERIC VENDOR,1 LOCK WASHER ZC STL MEDIUM SPLIT,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2394,245938 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B7-1D,245938 CBL,GENERIC VENDOR,5/16-18X1-1/2 HHCS PT G5 ZC UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2395,246153 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B8-1A,246153 CBL,GENERIC VENDOR,5/16-18X2 HHCS PT G5 ZC UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2403,244888 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B6-2D,244888 CBL,GENERIC VENDOR,3/8-16X1-1/2 HHCS PT G5 ZC UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2404,245148 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B7-2B,245148 CBL,GENERIC VENDOR,3/8-16X2 HHCS PT G5 ZC UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2413,247925 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B7-3B,247925 CBL,GENERIC VENDOR,7/16-14X2 HHCS PT G5 ZC UNC STL,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3403,851277 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B1-3F,851277 CBL,GENERIC VENDOR,3/16X3/4 SPRING PIN PLN STL SLOTTED,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3413,851303 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B1-5H,851303 CBL,GENERIC VENDOR,,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3420,851061 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B1-3B,851061 CBL,GENERIC VENDOR,5/32X3/4 SPRING PIN PLN STL SLOTTED,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA3422,851147 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B1-5A,851147 CBL,GENERIC VENDOR,1/4X1-3/4 SPRING PIN PLN STL SLOTTED,50 50U,0,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1143,244897 CBL-50U,VMI1-MAIN STORES,CB-1E-A1,244897 CBL,GENERIC VENDOR,3/8-16X1-1/2 HHCS PT A4 SS 316 UNC,50 50U,0,0,0,50,100,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1156,242993 CBL-50U,VMI1-MAIN STORES,CB-1F-C1,242993 CBL,GENERIC VENDOR,1/4-28X1 HHCS PT A4 SS 316 UNF,50 50U,0,0,0,50,100,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1157,242724 CBL-50U,VMI1-MAIN STORES,CB-1F-C2,242724 CBL,GENERIC VENDOR,1/4-20X3/4 HHCS PT A4 SS 316 UNC,50 50U,0,0,0,50,100,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1160,246228 CBL-50U,VMI1-MAIN STORES,CB-1F-D1,246228 CBL,GENERIC VENDOR,5/16-18X3/4 HHCS PT A4 SS 316 UNC,50 50U,0,0,0,50,100,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1975,321646 CBL-EA,VMI5 Mechanical Repair,MS-B3-3A,321646 CBL,GENERIC VENDOR,7/16-14X1-1/2 SSS CP PLN UNC STL,50 50U,0,0,0,1,2,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1864,851180 CBL-50U,VMI5 Mechanical Repair,MS-B1-2F,851180 CBL,GENERIC VENDOR,1/8X1-1/2 SPRING PIN PLN STL SLOTTED,50 50U,20,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1865,851183 CBL-50U,VMI5 Mechanical Repair,MS-B1-2G,851183 CBL,GENERIC VENDOR,1/8X1-3/4 SPRING PIN STL SLOTTED,50 50U,20,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1866,851185 CBL-50U,VMI5 Mechanical Repair,MS-B1-2H,851185 CBL,GENERIC VENDOR,1/8X2 SPRING PIN PLN STL SLOTTED,50 50U,20,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1868,851061 CBL-50U,VMI5 Mechanical Repair,MS-B1-3B,851061 CBL,GENERIC VENDOR,5/32X3/4 SPRING PIN PLN STL SLOTTED,50 50U,15,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1869,851042 CBL-50U,VMI5 Mechanical Repair,MS-B1-3C,851042 CBL,GENERIC VENDOR,5/32X1 SPRING PIN PLN STL SLOTTED,50 50U,10,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1870,851050 CBL-50U,VMI5 Mechanical Repair,MS-B1-3D,851050 CBL,GENERIC VENDOR,5/32X1-1/2 SPRING PIN PLN STL SLOTTED,50 50U,5,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1871,851275 CBL-50U,VMI5 Mechanical Repair,MS-B1-3E,851275 CBL,GENERIC VENDOR,3/16X1/2 SPRING PIN PLN STL SLOTTED,50 50U,15,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1872,851277 CBL-50U,VMI5 Mechanical Repair,MS-B1-3F,851277 CBL,GENERIC VENDOR,3/16X3/4 SPRING PIN PLN STL SLOTTED,50 50U,15,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1878,851165 CBL-50U,VMI5 Mechanical Repair,MS-B1-4D,851165 CBL,GENERIC VENDOR,1/4X5/8 SPRING PIN STL SLOTTED,50 50U,25,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1880,851137 CBL-50U,VMI5 Mechanical Repair,MS-B1-4F,851137 CBL,GENERIC VENDOR,1/4X1 SPRING PIN PLN STL SLOTTED,50 50U,50,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1883,851147 CBL-50U,VMI5 Mechanical Repair,MS-B1-5A,851147 CBL,GENERIC VENDOR,1/4X1-3/4 SPRING PIN PLN STL SLOTTED,50 50U,10,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1884,851150 CBL-50U,VMI5 Mechanical Repair,MS-B1-5B,851150 CBL,GENERIC VENDOR,1/4X2 SPRING PIN PLN STL SLOTTED,50 50U,25,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1885,851154 CBL-50U,VMI5 Mechanical Repair,MS-B1-5C,851154 CBL,GENERIC VENDOR,1/4X2-1/2 SPRING PIN PLN STL SLOTTED,50 50U,25,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1886,851316 CBL-50U,VMI5 Mechanical Repair,MS-B1-5D,851316 CBL,GENERIC VENDOR,5/16X3/4 SPRING PIN PLN STL SLOTTED,50 50U,20,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1887,851291 CBL-50U,VMI5 Mechanical Repair,MS-B1-5E,851291 CBL,GENERIC VENDOR,5/16X1 SPRING PIN PLN STL SLOTTED,50 50U,25,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1888,851297 CBL-50U,VMI5 Mechanical Repair,MS-B1-5F,851297 CBL,GENERIC VENDOR,5/16X1-1/2 SPRING PIN PLN STL SLOTTED,50 50U,25,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1890,851303 CBL-50U,VMI5 Mechanical Repair,MS-B1-5H,851303 CBL,GENERIC VENDOR,5/16X2 SPRING PIN PLN STL SLOTTED,50 50U,20,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1891,851307 CBL-50U,VMI5 Mechanical Repair,MS-B1-6A,851307 CBL,GENERIC VENDOR,5/16X2-1/2 SPRING PIN PLN STL SLOTTED,50 50U,50,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1892,851253 CBL-50U,VMI5 Mechanical Repair,MS-B1-6B,851253 CBL,GENERIC VENDOR,3/8X3/4 SPRING PIN PLN STL SLOTTED,50 50U,25,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1893,851225 CBL-50U,VMI5 Mechanical Repair,MS-B1-6C,851225 CBL,GENERIC VENDOR,3/8X1 SPRING PIN PLN STL SLOTTED,50 50U,30,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1894,851231 CBL-50U,VMI5 Mechanical Repair,MS-B1-6D,851231 CBL,GENERIC VENDOR,3/8X1-1/2 SPRING PIN PLN STL SLOTTED,50 50U,20,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1895,851236 CBL-50U,VMI5 Mechanical Repair,MS-B1-6E,851236 CBL,GENERIC VENDOR,3/8X2 SPRING PIN PLN STL SLOTTED,50 50U,20,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1896,851241 CBL-50U,VMI5 Mechanical Repair,MS-B1-6F,851241 CBL,GENERIC VENDOR,3/8X2-1/2 SPRING PIN PLN STL SLOTTED,50 50U,25,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1996,321475 CBL-50U-EXT1,VMI5 Mechanical Repair,MS-B3-5F,321475 CBL,GENERIC VENDOR,3/8-16X3/4 SSS CP,50 50U,5,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1997,321276 CBL-50U,VMI5 Mechanical Repair,MS-B3-5G,321276 CBL,GENERIC VENDOR,1/2-13X3/4 SSS CP PLN UNC STL,50 50U,20,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2001,328383 CBL-50U,VMI5 Mechanical Repair,MS-B3-6C,328383 CBL,GENERIC VENDOR,5/16-18X1-1/2 SSS CP SQ HD PLN UNC STL,50 50U,600,0,0,100,600,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2003,328403 CBL-50U,VMI5 Mechanical Repair,MS-B3-6E,328403 CBL,GENERIC VENDOR,5/16-18X2 SSS CP SQ HD PLN UNC STL,50 50U,20,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2004,328413 CBL-50U,VMI5 Mechanical Repair,MS-B3-6F,328413 CBL,GENERIC VENDOR,5/16-18X3 SSS CP SQ HD PLN UNC STL,50 50U,25,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2041,507395 CBL-50U,VMI5 Mechanical Repair,MS-B4-1G,507395 CBL,GENERIC VENDOR,1/4-20X2-1/2 SHCS PLN UNC STL,50 50U,5,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2049,507543 CBL-50U,VMI5 Mechanical Repair,MS-B4-2G,507543 CBL,GENERIC VENDOR,5/16-18X2 SHCS PLN UNC STL,50 50U,5,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2050,507544 CBL-50U,VMI5 Mechanical Repair,MS-B4-2H,507544 CBL,GENERIC VENDOR,5/16-18X2-1/2 SHCS PLN UNC STL,50 50U,5,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2126,702159 CBL-50U,VMI5 Mechanical Repair,MS-B5-8D,702159 CBL,GENERIC VENDOR,7/8 LOCK WASHER ZC STL;MEDIUM SPLIT,50 50U,25,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2357,700329 CBL-50U,VMI3 TMP3,TMP-1-4F,700329 CBL,GENERIC VENDOR,9/16 FLAT WASHER USS PLN;STL,50 50U,25,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA2410,247982 CBL-50U,VMI3 TMP3,TMP-2-5E,247982 CBL,GENERIC VENDOR,7/16-14X3/4 HHCS FT G5 ZC UNC STL,50 50U,150,0,0,25,150,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA5112,246052 CBL-50U,VMI6 MP6,MP6,246052 CBL,GENERIC VENDOR,5/16-18X1 HHCS FT G5 ZC UNC STL,50 50U,60,0,0,10,60,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA5120,247812 CBL-50U,VMI6 MP6,MP6,247812 CBL,GENERIC VENDOR,7/16-14X1 HHCS FT G5 ZC UNC STL,50 50U,300,0,0,50,300,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA5130,241443 CBL-50U,VMI6 MP6,MP6,241443 CBL,GENERIC VENDOR,1/2-13X1-1/4 HHCS FT G5 ZC UNC STL,50 50U,600,0,0,100,600,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1265,601620 CBL-100U,VMI1-MAIN STORES,CB-2B-C2,601620 CBL,GENERIC VENDOR,#6-32X2 MS RND SQ/SLOT ZC UNC STL,100 100U,50,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1272,601597 CBL-100U,VMI1-MAIN STORES,CB-2B-E1,601597 CBL,GENERIC VENDOR,10-24X2 MS ROUND SQ/SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1273,601598 CBL-100U,VMI1-MAIN STORES,CB-2B-E2,601598 CBL,GENERIC VENDOR,#10-24X2-1/2 MS RND SQ/SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1278,600810 CBL-100U,VMI1-MAIN STORES,CB-2C-B3,600810 CBL,GENERIC VENDOR,#8-32X2 MS FLAT SQ ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1279,600791 CBL-100U,VMI1-MAIN STORES,CB-2C-B4,600791 CBL,GENERIC VENDOR,10-24X3/4 MS FLAT SQ ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1280,600781 CBL-100U,VMI1-MAIN STORES,CB-2C-B5,600781 CBL,GENERIC VENDOR,10-24X1 MS FLAT SQ ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1281,600783 CBL-100U,VMI1-MAIN STORES,CB-2C-C1,600783 CBL,GENERIC VENDOR,#10-24X1-1/2 MS FLAT SQ ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1282,600785 CBL-100U,VMI1-MAIN STORES,CB-2C-C2,600785 CBL,GENERIC VENDOR,#10-24X2 MS FLAT SQ ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1283,600786 CBL-100U,VMI1-MAIN STORES,CB-2C-C3,600786 CBL,GENERIC VENDOR,#10-24X2-1/2 MS FLAT SQ ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1295,403010 CBL-100U,VMI1-MAIN STORES,CB-2D-A1,403010 CBL,GENERIC VENDOR,8-32 ST FIN HEX NUT GR2 ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1297,403051 CBL-100U,VMI1-MAIN STORES,CB-2D-B1,403051 CBL,GENERIC VENDOR,#12-24 MS NUT G2 ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1314,602813 CBL-100U,VMI1-MAIN STORES,CB-2E-B4,602813 CBL,GENERIC VENDOR,#6-32X1-1/4 BR PLN UNC MS RND SLOT,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1318,602826 CBL-100U,VMI1-MAIN STORES,CB-2E-C4,602826 CBL,GENERIC VENDOR,#8-32X1-1/4 MS RND SLOT BRASS PLN UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1323,602814 CBL-100U,VMI1-MAIN STORES,CB-2E-D5,602814 CBL,GENERIC VENDOR,#6-32X1-1/2 MS RND SLOT BRASS PLN UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1326,602888 CBL-100U,VMI1-MAIN STORES,CB-2E-E3,602888 CBL,GENERIC VENDOR,#10-32X1-1/4 BR PLN UNF MS RND SLOT,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1389,240015 CBL-100U,VMI1-MAIN STORES,CB-2L-A6,240015 CBL,GENERIC VENDOR,#10-32X3/4 HHCS PT A4 SS 316 UNF,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1404,254330 CBL-100U,VMI1-MAIN STORES,CB-2L-E4,254330 CBL,GENERIC VENDOR,M6-1.0X20 HHCS FT A4 SS 316 D933 UNC,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1411,605492 CBL-100U,VMI1-MAIN STORES,CB-3L-A1,605492 CBL,GENERIC VENDOR,M3-0.5X10 MS PAN SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1417,605527 CBL-100U,VMI1-MAIN STORES,CB-3L-A4,605527 CBL,GENERIC VENDOR,M4-0.7X30 MS PAN SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1420,605538 CBL-100U,VMI1-MAIN STORES,CB-3L-A6,605538 CBL,GENERIC VENDOR,M5-0.8X10 MS PAN SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1421,605539 CBL-100U,VMI1-MAIN STORES,CB-3L-A7,605539 CBL,GENERIC VENDOR,M5-0.8X12 MS PAN SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1422,605541 CBL-100U,VMI1-MAIN STORES,CB-3L-B1,605541 CBL,GENERIC VENDOR,M5-0.8X16 MS PAN SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1424,605543 CBL-100U,VMI1-MAIN STORES,CB-3L-B2,605543 CBL,GENERIC VENDOR,M5-0.8X20 MS PAN SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1426,605544 CBL-100U,VMI1-MAIN STORES,CB-3L-B3,605544 CBL,GENERIC VENDOR,M5-0.8X25 MS PAN SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1428,605214 CBL-100U,VMI1-MAIN STORES,CB-3L-B4,605214 CBL,GENERIC VENDOR,M5-0.8X30 MS OVAL PHIL ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1429,605547 CBL-100U,VMI1-MAIN STORES,CB-3L-B5,605547 CBL,GENERIC VENDOR,M5-0.8X40 MS PAN SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1434,605577 CBL-100U,VMI1-MAIN STORES,CB-3L-C2,605577 CBL,GENERIC VENDOR,M8-1.25X12 MS PAN SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
RFP Gatineau,39000,GA1436,605084 CBL-100U,VMI1-MAIN STORES,CB-3A-C3,605084 CBL,GENERIC VENDOR,M4-0.7X8 MS FLAT SLOT ZC UNC STL,100 100U,0,0,0,20,120,,,NULL,NULL,,NULL,,,,NULL
